"","country","study_num","max_depth_cm","Items_kg","latitude","longitude"
"1234","Antarctica","36",1,163.6363636,-62.196033,-58.972969
"1235","Antarctica","36",1,672.7272727,-62.196589,-58.970959
"1236","Germany","37",5,3257100,52.5440278,13.4008222
"1237","Germany","37",10,2507600,52.5440278,13.4008222
"1238","Germany","37",15,951200,52.5440278,13.4008222
"1239","Germany","37",20,345900,52.5440278,13.4008222
"1240","Germany","37",5,24788200,52.543725,13.403725
"1241","Germany","37",10,7234700,52.543725,13.403725
"1242","Germany","37",15,4265900,52.543725,13.403725
"1243","Germany","37",20,1844700,52.543725,13.403725
"1244","Germany","37",25,951200,52.543725,13.403725
"1245","Germany","37",5,3602900,52.5443528,13.4015389
"1246","Germany","37",10,2536500,52.5443528,13.4015389
"1247","Germany","37",15,1441200,52.5443528,13.4015389
"1248","Germany","37",20,835900,52.5443528,13.4015389
"1249","Germany","37",5,25797000,52.5435944,13.4036556
"1250","Germany","37",10,12711100,52.5435944,13.4036556
"1251","Germany","37",15,9396400,52.5435944,13.4036556
"1252","Germany","37",20,2104100,52.5435944,13.4036556
"1253","Germany","37",5,28938800,52.5426056,13.4039139
"1254","Germany","37",10,7609400,52.5426056,13.4039139
"1255","Germany","37",15,4784700,52.5426056,13.4039139
"1256","Germany","37",20,3026500,52.5426056,13.4039139
"1257","Germany","37",25,1671800,52.5426056,13.4039139
"1258","Germany","37",30,1066500,52.5426056,13.4039139
"1259","Germany","37",5,1210600,52.5428472,13.4039694
"1260","Germany","37",10,835900,52.5428472,13.4039694
"1261","Germany","37",15,576500,52.5428472,13.4039694
"1262","Germany","37",20,374700,52.5428472,13.4039694
"1265","Norway","38",5,280671418.1,59.366219,11.263207
"1266","Norway","38",5,541615336.8,59.36622,11.263188
"1267","Norway","38",5,823322325.9,59.366222,11.26317
"1268","Norway","38",5,1017748823,59.364279,11.258033
"1269","Norway","38",5,79723304.41,59.364283,11.258048
"1270","Norway","38",5,19338653.87,59.364287,11.258063
"1271","Norway","38",5,58213339.12,59.366807,11.256208
"1272","Norway","38",5,99164186.64,59.3668,11.256219
"1273","Norway","38",5,231973641,59.366793,11.256233
"1274","Norway","38",5,119000.9704,59.365625,11.260258
"1275","Norway","38",5,29252903.68,59.365596,11.260204
"1276","Norway","38",5,356822.6336,59.365569,11.260131
"1278","USA","39",2,784,33.211,-111.632581
"1279","USA","39",2,1109,33.214418,-111.598364
"1280","USA","39",2,993,33.352316,-111.535547
"1281","USA","39",2,1019,33.356852,-111.531462
"1282","USA","39",2,1004,33.385158,-111.653009
"1283","USA","39",2,669,33.313488,-111.708165
"1284","USA","39",2,315,33.310073,-111.743403
"1285","USA","39",2,122,33.359141,-111.796516
"1286","USA","39",2,151,33.290438,-111.803666
"1287","USA","39",2,265,33.309498,-111.978791
"1288","USA","39",2,264.5,33.297196,-111.979831
"1289","USA","39",2,410,33.30919,-112.044809
"1290","USA","39",2,1205,33.316371,-112.082876
"1291","USA","39",2,1469.5,33.383805,-111.935394
"1292","USA","39",2,978,33.420456,-111.852117
"1293","USA","39",2,209,33.462917,-111.802278
"1294","USA","39",2,735,33.484217,-111.70933
"1295","USA","39",2,377,33.542126,-111.596465
"1296","USA","39",2,925,33.458222,-111.903152
"1297","USA","39",2,320,33.477447,-111.947741
"1298","USA","39",2,848,33.456545,-111.998101
"1299","USA","39",2,547,33.471941,-112.051784
"1300","USA","39",2,716.5,33.476988,-112.089158
"1301","USA","39",2,431,33.401546,-112.145739
"1302","USA","39",2,247,33.458417,-112.158929
"1303","USA","39",2,154.5,33.516034,-111.979846
"1304","USA","39",2,294,33.562559,-112.043106
"1305","USA","39",2,850,33.585502,-111.980342
"1306","USA","39",2,220,33.800169,-111.813923
"1307","USA","39",2,452,33.757657,-111.758593
"1308","USA","39",2,543,33.750716,-111.699658
"1309","USA","39",2,699.5,33.655086,-112.002651
"1310","USA","39",2,644,33.670388,-112.034314
"1311","USA","39",2,224.5,33.752829,-112.05005
"1312","USA","39",2,256,33.788933,-111.944221
"1313","USA","39",2,402,33.810284,-112.024969
"1314","USA","39",2,301,33.845348,-111.960126
"1315","USA","39",2,258.5,33.836183,-112.110298
"1316","USA","39",2,707,33.533727,-112.209057
"1317","USA","39",2,836.5,33.644326,-112.226142
"1318","USA","39",2,267,33.666547,-112.149614
"1319","USA","39",2,335,33.635672,-112.373018
"1320","USA","39",2,608,33.4856,-112.438543
"1321","USA","39",2,616,33.58707,-112.496657
"1322","USA","39",2,343,33.564135,-112.585358
"1323","USA","39",2,338,33.824725,-112.312526
"1324","USA","39",2,634,33.865878,-112.521126
"1325","USA","39",2,280,33.769598,-112.80859
"1326","China","40",5,1867,34.463858,117.776879
"1327","China","40",10,3200,34.463858,117.776879
"1328","China","40",20,1578,34.463858,117.776879
"1329","China","40",5,4000,34.402759,117.903021
"1330","China","40",10,2689,34.402759,117.903021
"1331","China","40",20,2356,34.402759,117.903021
"1332","China","40",5,2667,31.460731,120.952191
"1333","China","40",10,3644,31.460731,120.952191
"1334","China","40",20,1422,31.460731,120.952191
"1335","China","40",5,3689,31.359354,120.977141
"1336","China","40",10,2356,31.359354,120.977141
"1337","China","40",20,3044,31.359354,120.977141
"1338","China","40",5,4978,32.201391,118.923104
"1339","China","40",10,4444,32.201391,118.923104
"1340","China","40",20,4556,32.201391,118.923104
"1341","China","40",5,2333,32.065217,118.992228
"1342","China","40",10,1867,32.065217,118.992228
"1343","China","40",20,3222,32.065217,118.992228
"1344","China","41",5,76.2,30.083333,104.56667
"1345","China","41",5,118.6,30.083333,104.56667
"1346","China","41",5,159.6,30.083333,104.56667
"1349","Malaysia","42",5,520,3.258411,101.686076
"1350","Malaysia","42",5,2.1,3.258411,101.686076
"1351","Malaysia","42",5,1.6,3.258411,101.686076
"1352","Malaysia","42",5,1.9,2.990423,101.71536
"1353","Malaysia","42",5,1.5,2.990423,101.71536
"1354","Malaysia","42",5,2.7,2.990423,101.71536
"1355","Malaysia","42",5,2.3,2.990423,101.71536
"1356","Malaysia","42",5,2.3,2.987856,101.702278
"1357","Malaysia","42",5,2.8,2.987856,101.702278
"1358","Malaysia","42",5,2.8,2.987856,101.702278
"1359","Malaysia","42",5,6,2.898518,101.648019
"1360","Malaysia","42",5,2.4,2.898518,101.648019
"1361","Malaysia","42",5,1.7,2.898518,101.648019
"1362","China","43",30,39904,46.498729,90.769179
"1363","China","43",30,11211,46.503382,90.773488
"1364","China","43",30,28884,46.497706,90.776088
"1365","China","43",30,78099,46.497859,90.779654
"1366","China","43",30,51306,46.494433,90.780843
"1367","China","43",30,42755,46.492029,90.778837
"1368","China","43",30,73539,46.491364,90.773934
"1369","China","43",30,69739,46.489472,90.774454
"1370","China","43",30,73159,46.49208,90.772597
"1371","China","44",5,178,31.67416667,119.8683333
"1372","China","44",10,568,31.67416667,119.8683333
"1373","China","44",5,276,31.62166667,119.8886111
"1374","China","44",10,543,31.62166667,119.8886111
"1375","China","44",5,779,31.51027778,119.8452778
"1376","China","44",10,941,31.51027778,119.8452778
"1377","China","44",5,3407,31.66027778,119.7811111
"1378","China","44",10,3472,31.66027778,119.7811111
"1379","China","44",5,1890,31.59472222,119.7541667
"1380","China","44",10,3180,31.59472222,119.7541667
"1381","China","44",5,7332,31.6125,119.7644444
"1382","China","44",10,8444,31.6125,119.7644444
"1383","China","45",3,397,29.81222222,121.6505556
"1384","China","45",3,446,29.90333333,121.8908333
"1385","China","45",3,599,29.35638889,121.4555556
"1386","China","45",3,648,28.43666667,119.9697222
"1387","China","45",3,655,29.845,121.8302778
"1388","China","45",3,710,29.895,121.8802778
"1389","China","45",3,711,29.51138889,120.3377778
"1390","China","45",3,801,28.67722222,120.4922222
"1391","China","45",3,802,29.71388889,120.3005556
"1392","China","45",3,857,29.04944444,121.2619444
"1393","China","45",3,829,29.91722222,121.5013889
"1394","China","45",3,892,28.92194444,120.4475
"1395","China","45",3,899,29.81222222,121.6505556
"1396","China","45",3,927,28.74,120.4916667
"1397","China","45",3,899,30.00055556,121.6013889
"1398","China","45",3,941,29.15805556,120.3791667
"1399","China","45",3,5596,29.08277778,121.3119444
"1400","China","45",3,5303,30.33944444,120.5015278
"1401","China","45",3,4153,30.01555556,120.8119444
"1402","China","45",3,3909,30.02361111,121.3738889
"1403","China","45",3,3707,32.68583333,119.5425
"1404","China","45",3,3609,33.55222222,119.1752778
"1405","China","45",3,3582,34.1925,119.6861111
"1406","China","45",3,3456,32.37944444,121.0513889
"1407","China","45",3,3401,31.40138889,119.5216667
"1408","China","45",3,3352,33.34027778,119.9888889
"1409","China","45",3,3213,31.59638889,120.9125
"1410","China","45",3,3213,33.45666667,119.4330556
"1411","China","45",3,2906,32.32805556,119.3311111
"1412","China","45",3,2606,32.50055556,119.6272222
"1413","China","45",3,2564,36.88944444,118.0155556
"1414","China","45",3,2411,35.08561111,117.2523056
"1415","China","45",3,2362,36.65861111,16.87722222
"1416","China","45",3,2300,29.08416667,118.3969444
"1417","China","45",3,1854,30.0825,121.1619444
"1418","China","45",3,1645,29.88638889,120.2127778
"1419","China","45",3,1589,30.48527778,119.5911111
"1420","China","45",3,1359,30.42277778,120.5619444
"1421","China","45",3,1296,31.03166667,119.9455556
"1422","China","45",3,1310,30.42277778,120.5619444
"1423","China","45",3,1199,33.55222222,119.1752778
"1424","China","45",3,3567,32.35944444,119.3619444
"1425","China","45",3,3570,33.27361111,120.4152778
"1426","China","45",3,2383,32.50055556,119.6272222
"1427","China","45",3,836,33.2425,119.38
"1428","China","45",3,850,36.79916667,117.4786111
"1429","China","45",3,885,35.68347222,119.7047222
"1430","China","45",3,620,28.49277778,117.9969444
"1431","China","45",3,439,28.652,118.2919444
"1432","China","45",3,836,29.4825,115.76
"1433","China","45",3,1631,28.44277778,117.9636111
"1434","China","45",3,2321,29.54916667,115.8266667
"1435","China","45",3,1045,29.60205556,115.8786111
"1436","China","45",3,913,30.88605556,117.8052778
"1437","China","45",3,676,29.81416667,118.275
"1438","China","45",3,1038,30.91938889,117.8552778
"1439","China","45",3,810,31.66725,116.4577778
"1440","China","45",3,1637,31.71725,116.4911111
"1441","China","45",3,446,33.68055556,117.2422222
"1442","China","45",3,815,32.48111111,117.1694167
"1443","China","45",3,906,30.97055556,121.3891667
"1444","China","45",3,920,30.80388889,121.6225
"1445","China","45",3,878,30.83722222,121.3391667
"1446","China","45",3,697,32.07833333,119.4075
"1447","China","45",3,879,34.1925,119.6861111
"1448","China","45",3,843,32.35944444,119.3619444
"1449","China","45",3,815,30.79055556,121.4208333
"1450","China","45",3,836,30.7125,121.4008333
"1451","China","45",3,845,31.31277778,121.6763889
"1452","China","45",3,882,30.80916667,121.4477778
"1453","China","45",3,160,29.89777778,121.8922222
"1454","China","45",3,551,30.59777778,121.04
"1455","China","45",3,2300,31.79694444,121.5058333
"1456","China","45",3,606,32.26944444,121.1288889
"1457","China","45",3,648,32.3375,121.4155556
"1458","China","45",3,815,32.3375,121.3488889
"1459","China","45",3,857,31.81138889,120.9536111
"1460","China","45",3,892,30.59777778,120.9175
"1461","China","45",3,1247,31.33944444,120.9638889
"1462","China","45",3,1303,31.84472222,120.9536111
"1463","China","45",3,1359,30.80916667,121.4477778
"1464","China","45",3,1554,31.32694444,120.9883333
"1465","China","45",3,2007,32.22111111,121.4
"1466","China","45",3,3206,28.885,121.2213889
"1467","China","45",3,1902,29.30333333,120.4036111
"1468","China","45",3,1561,34.25861111,117.3055556
"1469","China","45",3,997,31.67861111,119.0905556
"1470","China","45",3,760,33.34111111,119.9894444
"1471","China","45",3,718,32.53111111,120.5808333
"1472","China","45",3,704,32.85861111,120.4169444
"1473","China","45",3,557,31.25169444,119.8844444
"1474","China","45",3,509,30.42277778,120.5619444
"1475","China","45",3,474,29.16166667,120.3811111
"1476","China","45",3,446,28.7425,120.5425
"1477","China","45",3,411,29.34333333,120.3672222
"1478","China","45",3,335,30.90305556,119.6341667
"1479","China","45",3,251,27.94472222,120.7955556
"1480","China","45",3,49,28.87277778,121.0522222
"1481","China","45",3,50,30.46888889,119.7761111
"1482","China","45",3,91,31.59638889,120.9125
"1483","China","45",3,118,35.52027778,117.0441667
"1484","China","45",3,132,35.55361111,117.0608333
"1485","China","45",3,161,36.79666667,117.735
"1486","China","45",3,160,34.77722222,117.3013056
"1487","China","45",3,452,31.71725,116.4911111
"1488","China","45",3,111,31.96277778,119.7008333
"1489","China","45",3,77,30.80388889,121.7891667
"1491","Malaysia","46",20,0.83,2.94425,101.633647
"1492","Malaysia","46",20,0.55,2.915317,101.646965
"1493","Malaysia","46",20,0.87,2.896867,101.635125
"1494","Malaysia","46",20,1.15,2.915442,101.671953
"1495","Malaysia","46",20,0.61,2.906799,101.656447
"1496","Malaysia","46",20,0.44,2.918177,101.656824
"1497","Malaysia","46",20,0.41,2.918371,101.662095
"1498","Malaysia","46",20,0.33,2.924652,101.66762
"1499","Malaysia","46",20,0.6,2.938269,101.663752
"1500","Malaysia","46",20,0.85,2.925516,101.634778
"1501","Malaysia","46",20,0.49,2.933509,101.636276
"1502","Malaysia","46",20,0.5,2.936379,101.637052
"1503","Malaysia","46",20,0.36,2.942963,101.63467
"1504","Malaysia","46",20,0.52,2.90529,101.663176
"1505","Malaysia","46",20,0.46,2.911948,101.668253
"1506","Malaysia","46",20,0.54,2.919669,101.672249
"1507","Malaysia","46",20,0.59,2.907122,101.634235
"1508","Malaysia","46",20,0.66,2.90996,101.669247
"1509","Malaysia","46",20,0.53,2.907809,101.658819
"1510","Malaysia","46",20,0.57,2.901479,101.650068
"1511","Malaysia","46",20,0.83,2.900159,101.641527
"1512","Malaysia","46",20,0.52,2.912907,101.641975
"1513","Malaysia","46",20,0.35,2.930393,101.65589
"1514","Malaysia","46",20,0.35,2.932428,101.665722
"1515","Malaysia","46",20,0.3,2.941007,101.658162
"1516","Taiwan","47",5,0.472727273,22.90609,120.280355
"1517","Taiwan","47",20,0.054545455,22.90609,120.280355
"1518","Taiwan","47",5,0.781818182,22.906119,120.280534
"1519","Taiwan","47",20,0.104545455,22.906119,120.280534
"1520","Taiwan","47",5,0.285714286,22.906679,120.280993
"1521","Taiwan","47",20,0.078571429,22.906679,120.280993
"1522","Taiwan","47",5,0.857142857,22.909624,120.28048
"1523","Taiwan","47",20,0.175,22.909624,120.28048
"1524","Taiwan","47",5,1.671428571,22.909573,120.280058
"1525","Taiwan","47",20,0.239285714,22.909573,120.280058
"1526","Greece","48",30,187,37.669971,21.4625
"1527","Greece","48",30,273,37.669971,21.4625
"1528","Greece","48",30,200,37.669971,21.4625
"1529","Greece","48",30,300,37.669435,21.461883
"1530","Greece","48",30,360,37.669435,21.461883
"1531","Greece","48",30,347,37.669435,21.461883
"1532","Greece","48",30,167,37.66885,21.46229
"1533","Greece","48",30,253,37.66885,21.46229
"1534","Greece","48",30,147,37.66885,21.46229
"1535","Greece","48",30,547,37.660003,21.458388
"1536","Greece","48",30,560,37.660003,21.458388
"1537","Greece","48",30,560,37.660003,21.458388
"1538","Greece","48",30,227,37.660014,21.459503
"1539","Greece","48",30,187,37.660014,21.459503
"1540","Greece","48",30,207,37.660014,21.459503
"1541","Greece","48",30,47,37.659657,21.459111
"1542","Greece","48",30,53,37.659657,21.459111
"1543","Greece","48",30,53,37.659657,21.459111
"1544","Greece","48",30,40,37.665822,21.467863
"1545","Greece","48",30,40,37.665822,21.467863
"1546","Greece","48",30,60,37.665822,21.467863
"1547","Greece","48",30,157,37.665452,21.468661
"1548","Greece","48",30,120,37.665452,21.468661
"1549","Greece","48",30,143,37.665452,21.468661
"1550","Greece","48",30,73,37.665941,21.466779
"1551","Greece","48",30,60,37.665941,21.466779
"1552","Greece","48",30,47,37.665941,21.466779
"1553","Greece","48",30,60,37.666072,21.467381
"1554","Greece","48",30,20,37.666072,21.467381
"1555","Greece","48",30,40,37.666072,21.467381
"1557","China","49",20,198000,44.43333333,85.38333333
"1558","China","49",20,157000,44.65,85.26666667
"1559","China","49",20,178000,44.33333333,86.03333333
"1560","China","49",20,320000,44.350145,85.722444
"1561","India","50",5,267,31.397628,75.389255
"1562","India","50",5,452,31.397628,75.389255
"1563","India","50",5,309,31.397628,75.389255
"1564","India","50",5,209,31.397628,75.389255
"1565","India","50",5,117,31.577832,74.9948385
"1566","India","50",5,215,31.577832,74.9948385
"1567","India","50",5,9,31.577832,74.9948385
"1568","India","50",5,7,31.577832,74.9948385
"1569","India","50",5,234,31.3792075,75.5921029
"1570","India","50",5,17,31.3792075,75.5921029
"1571","India","50",5,23,31.3792075,75.5921029
"1572","India","50",5,113,31.3792075,75.5921029
"1575","China","51",100,6970,23.139067,113.478226
"1576","China","51",200,1948,23.139067,113.478226
"1577","China","51",300,1994,23.139067,113.478226
"1578","China","51",100,1879,23.13802,113.477868
"1579","China","51",200,1795,23.13802,113.477868
"1580","China","51",300,10452,23.13802,113.477868
"1581","China","51",100,600,23.138542,113.477344
"1582","China","51",200,592,23.138542,113.477344
"1583","China","51",300,5373,23.138542,113.477344
"1584","China","51",100,47819,23.155844,113.551271
"1585","China","51",200,11018,23.155844,113.551271
"1586","China","51",300,6367,23.155844,113.551271
"1587","China","51",100,870,23.156705,113.550583
"1588","China","51",200,18811,23.156705,113.550583
"1589","China","51",300,2718,23.156705,113.550583
"1590","China","51",100,2716,23.157607,113.549602
"1591","China","51",200,1161,23.157607,113.549602
"1592","China","51",300,5117,23.157607,113.549602
"1593","China","52",10,25000,40.722778,100.494444
"1594","China","52",10,3200,40.491389,99.881389
"1595","China","52",10,18000,39.453889,101.078611
"1596","China","52",10,12600,39.192222,99.789444
"1597","China","52",10,58000,39.753889,100.426111
"1598","China","52",10,15800,41.011389,100.925833
"1599","China","52",10,27000,40.039444,100.304722
"1600","China","52",10,18200,41.124167,100.396111
"1601","China","52",10,4400,39.789167,100.312778
"1602","China","52",10,6800,40.694444,99.955556
"1603","China","52",10,15400,39.699444,99.771111
"1604","China","52",10,71000,41.759444,99.975278
"1605","China","52",20,97400,41.759444,99.975278
"1606","China","52",30,64200,41.759444,99.975278
"1607","China","52",40,9600,41.759444,99.975278
"1608","China","52",50,4400,41.759444,99.975278
"1609","China","52",10,15000,39.358056,99.427222
"1610","China","52",20,18800,39.358056,99.427222
"1611","China","52",10,37700,39.657222,101.121389
"1612","China","52",20,75400,39.657222,101.121389
"1613","China","52",30,60000,39.657222,101.121389
"1614","China","52",40,7000,39.657222,101.121389
"1615","China","52",50,2600,39.657222,101.121389
"1616","China","52",10,5600,39.265278,99.5
"1617","China","52",10,27600,40.058333,96.754722
"1618","China","52",10,23400,40.056944,96.791111
"1619","China","52",10,46200,41.680556,98.506111
"1620","China","52",10,128200,40.332778,97.887222
"1621","China","52",10,32000,42.241111,98.702222
"1622","China","52",10,37400,41.502778,97.670278
"1623","China","52",10,36800,40.511667,99.119444
"1624","China","52",10,84400,40.295833,99.119444
"1625","China","52",20,28200,40.295833,99.119444
"1626","China","52",30,18800,40.295833,99.119444
"1628","Iran","53",5,380,270270026,52.894785
"1629","Iran","53",15,630,270270026,52.894785
"1630","Iran","53",5,980,27.719411,52.893958
"1631","Iran","53",15,40,27.719411,52.893958
"1632","Iran","53",5,110,27.71925,52.894719
"1633","Iran","53",15,160,27.71925,52.894719
"1634","Iran","53",5,830,27.7184,52.893991
"1635","Iran","53",15,170,27.7184,52.893991
"1636","Iran","53",5,90,27.718254,52.892965
"1637","Iran","53",15,480,27.718254,52.892965
"1638","Iran","53",5,830,30.257821,53.251677
"1639","Iran","53",15,200,30.257821,53.251677
"1640","Iran","53",5,320,30.25762,53.251299
"1641","Iran","53",15,440,30.25762,53.251299
"1642","Iran","53",5,220,30.257509,53.250881
"1643","Iran","53",15,230,30.257509,53.250881
"1644","Iran","53",5,890,30.257682,53.251178
"1645","Iran","53",15,260,30.257682,53.251178
"1646","Iran","53",5,110,30.258126,53.251452
"1647","Iran","53",15,620,30.258126,53.251452
"1650","India","54",30,8495,12.908927,74.885847
"1651","India","54",30,5150,12.908859,74.885924
"1652","India","54",30,10400,12.908928,74.886044
"1653","India","54",30,9195,12.908889,74.886119
"1654","India","54",30,5759,12.90901,74.885851
"1655","India","54",30,6459,12.909082,74.885961
"1656","Bangladesh","55",15,7400,23.796502,90.304511
"1657","Bangladesh","55",30,5600,23.796502,90.304511
"1658","Bangladesh","55",15,7000,23.797376,90.304382
"1659","Bangladesh","55",30,5200,23.797376,90.304382
"1660","Bangladesh","55",15,7800,23.800095,90.30332
"1661","Bangladesh","55",30,7400,23.800095,90.30332
"1662","Bangladesh","55",15,7200,23.80034,90.301604
"1663","Bangladesh","55",30,8500,23.80034,90.301604
"1664","Bangladesh","55",15,6400,23.802578,90.30037
"1665","Bangladesh","55",30,6500,23.802578,90.30037
"1666","Bangladesh","55",15,6000,23.802441,90.29816
"1667","Bangladesh","55",30,3100,23.802441,90.29816
"1668","Bangladesh","55",15,6600,23.801292,90.298771
"1669","Bangladesh","55",30,5000,23.801292,90.298771
"1670","Bangladesh","55",15,4700,23.800576,90.296722
"1671","Bangladesh","55",30,3800,23.800576,90.296722
"1672","Bangladesh","55",15,5000,23.798102,90.297237
"1673","Bangladesh","55",30,4800,23.798102,90.297237
"1674","Bangladesh","55",15,4400,23.799359,90.294443
"1675","Bangladesh","55",30,3400,23.799359,90.294443
"1677","India","56",20,62,11.799718,79.732808
"1678","India","56",20,62.5,11.799818,79.732882
"1679","India","56",20,63,11.79989,79.732823
"1680","India","56",20,58,11.799848,79.732755
"1681","India","56",20,57,11.799786,79.732716
"1682","India","56",20,70,11.799847,79.732677
"1683","India","56",20,56.5,11.799904,79.732626
"1684","India","56",20,66.5,11.799847,79.732587
"1685","India","56",20,69.5,11.799902,79.732573
"1686","India","56",20,58,11.799706,79.732446
"1687","India","56",20,63,11.799726,79.732517
"1688","India","56",20,58.5,11.799772,79.73245
"1689","India","56",20,55,11.799795,79.73253
"1690","India","56",20,70,11.799867,79.73257
"1691","India","56",20,77.5,11.799824,79.732451
"1696","Russia","57",5,3300,42.964955,130.986996
"1697","Russia","57",5,1300,42.896367,130.8962637
"1698","Russia","57",5,4900,42.967028,130.926003
"1699","Russia","57",5,1500,42.966642,130.926722
"1700","Russia","57",30,8900,42.967028,130.926003
"1701","Russia","57",30,2100,42.966642,130.926722
"1702","Russia","57",30,7000,42.914864,130.896562
"1703","Russia","57",5,14800,42.960602,130.793125
"1704","Russia","57",30,1500,42.960759,130.794189
"1705","Russia","57",5,22200,42.89827,130.763376
"1706","Russia","57",30,5400,42.960759,130.794189
"1707","Russia","57",30,13400,42.960602,130.793125
"1708","Russia","57",30,9300,42.883369,130.85233
"1709","Russia","57",30,13300,42.898095,130.762524
"1710","Russia","57",5,5300,43.036549,130.854702
"1711","Russia","57",5,9600,43.036282,130.851611
"1712","Russia","57",5,10600,43.041053,130.896063
"1713","Russia","57",5,3500,43.040173,130.8971
"1714","Russia","57",5,2100,43.012533,130.872665
"1715","Russia","57",5,7000,43.012975,130.871473
"1716","Russia","57",30,7800,43.036282,130.851611
"1717","Russia","57",30,16500,43.036549,130.854702
"1718","Russia","57",30,33100,43.040134,130.897128
"1719","Russia","57",30,7100,43.041107,130.896034
"1720","Russia","57",30,5400,43.012975,130.871473
"1721","Russia","57",30,6200,43.012533,130.872665
"1722","Russia","57",5,6200,43.011883,131.036137
"1723","Russia","57",5,10600,43.011921,131.035035
"1724","Russia","57",30,4200,42.96546,130.9810349
"1725","Russia","57",30,5900,43.011921,131.035035
"1726","Russia","57",30,9000,43.011883,131.036137
"1727","Russia","57",5,16211.6041,42.96555,130.986275
"1728","Russia","57",5,9957.325747,42.914864,130.896562
"1729","Russia","57",5,13168.72428,42.89811,130.762578
"1730","Russia","57",5,30232.55814,42.883369,130.85233
"1731","Russia","57",30,4400,42.965413,130.9862
"1732","Russia","57",5,3500,42.964993,130.986939
"1733","Russia","57",30,8500,42.964993,130.986939
"1734","Russia","57",5,39700,42.915738,130.896742
"1735","Russia","57",30,9600,42.915738,130.896742
"1736","Russia","57",5,4000,42.914959,130.895988
"1737","Russia","57",30,5900,42.914959,130.895988
"1738","Russia","57",5,14500,42.951722,130.31199
"1739","Russia","57",30,11900,42.951722,130.31199
"1740","Russia","57",5,6000,42.898316,130.763324
"1741","Russia","57",30,3700,42.898316,130.763324
"1742","Russia","57",5,4600,42.960522,130.793163
"1743","Russia","57",30,7700,42.960522,130.793163
"1744","Russia","57",5,9600,42.96077,130.794088
"1745","Russia","57",30,15500,42.96077,130.794088
"1746","Russia","57",5,12400,42.966926,130.926068
"1747","Russia","57",30,14300,42.966926,130.926068
"1748","Russia","57",5,7100,42.966558,130.926616
"1749","Russia","57",30,6400,42.966558,130.926616
"1750","Russia","57",5,7600,43.012007,131.035128
"1751","Russia","57",30,5700,43.012007,131.035128
"1752","Russia","57",5,8100,43.011798,131.03609
"1753","Russia","57",30,6600,43.011798,131.03609
"1754","Russia","57",5,11500,42.965413,130.9862
"1755","Türkiye","58",5,322,36.33195621,34.0416599
"1756","Türkiye","58",5,134,36.87399011,30.91676822
"1757","Türkiye","58",5,234,38.61426238,27.46756845
"1758","Türkiye","58",5,261,37.8442632,27.72371211
"1759","Türkiye","58",5,374,38.48999909,26.94715664
"1760","Türkiye","58",5,700,40.52397096,29.99642154
"1761","Türkiye","58",5,461,40.22463959,29.02190974
"1762","Türkiye","58",5,640,39.94345906,27.22954746
"1763","China","59",5,6526,39.78,116.35
"1764","China","59",5,4511,39.77,116.31
"1765","China","59",5,8680,39.77,116.34
"1766","China","59",5,2806,39.79,116.33
"1767","China","59",5,5146,39.76,116.33
"1768","China","59",5,5657,39.77,116.32
"1769","China","59",5,6479,39.74,116.31
"1770","China","59",5,2062,39.71,116.32
"1771","China","59",5,2945,39.76,116.29
"1772","China","59",5,4371,39.75,116.33
"1773","Switzerland","60",10,69269,47.198066,7.602399
"1774","Switzerland","60",10,43250,47.174183,7.673967
"1775","Switzerland","60",10,92498,47.128173,7.500856
"1776","Switzerland","60",10,141679,47.094657,7.406697
"1777","Switzerland","60",10,64777,47.14624,7.458397
"1778","Switzerland","60",10,180360,47.171547,7.503083
"1779","Switzerland","60",10,87184,47.234242,7.534736
"1780","Switzerland","60",10,107084,47.2715,7.5085
"1781","Switzerland","60",10,214213,47.4707,7.6989
"1782","Switzerland","60",10,109862,47.452552,7.638824
"1783","Switzerland","60",10,274650,47.420945,7.664262
"1784","Switzerland","60",10,27514,47.3916,7.9708
"1785","Switzerland","60",10,71573,47.191625,7.629238
"1786","Switzerland","60",10,30089,47.191597,7.655092
"1787","Switzerland","60",10,154990,47.472712,7.501995
"1788","China","61",5,350000,39.546295,116.439345
"1789","China","61",50,6200,39.546295,116.439345
"1790","China","61",5,578300,39.603267,116.15739
"1791","China","61",50,7200,39.603267,116.15739
"1792","China","61",5,16000,39.657451,115.532141
"1793","China","61",50,5400,39.657451,115.532141
"1794","China","61",5,256700,39.565491,116.336361
"1795","China","61",50,19500,39.565491,116.336361
"1796","China","61",5,86700,39.667018,116.754697
"1797","China","61",50,500,39.667018,116.754697
"1798","China","61",5,22000,39.654273,116.229436
"1799","China","61",50,1800,39.654273,116.229436
"1800","China","61",5,21300,39.653637,116.452148
"1801","China","61",50,4800,39.653637,116.452148
"1802","China","61",5,3000,39.762807,115.815436
"1803","China","61",50,600,39.762807,115.815436
"1804","China","61",5,40700,39.799948,115.625063
"1805","China","61",50,7500,39.799948,115.625063
"1806","China","61",5,103300,39.817961,116.042042
"1807","China","61",50,7400,39.817961,116.042042
"1808","China","61",5,473000,39.835224,116.520294
"1809","China","61",50,3600,39.835224,116.520294
"1810","China","61",5,335000,39.823575,116.348266
"1811","China","61",50,11400,39.823575,116.348266
"1812","China","61",5,20000,39.880661,116.79255
"1813","China","61",50,4500,39.880661,116.79255
"1814","China","61",5,78700,39.942875,115.942586
